Time_Start,Time_End,Renko_Open,Renko_Close,Volume_Total,Moving Average,Median,Linear Regression
8/12/2024 5:40:05,8/12/2024 5:47:15,18655,18660,368,18650,18650,590
8/12/2024 5:47:20,8/12/2024 5:56:15,18655,18650,472,18651,18650,457
8/12/2024 5:56:20,8/12/2024 5:59:15,18655,18660,189,18655,18655,590
8/12/2024 5:59:20,8/12/2024 6:02:20,18655,18650,205,18655,18655,457
8/12/2024 6:02:35,8/12/2024 6:02:40,18650,18645,73,18653,18650,454
8/12/2024 6:02:45,8/12/2024 6:05:35,18645,18640,187,18649,18650,452
8/12/2024 6:05:40,8/12/2024 6:10:55,18640,18635,226,18646,18645,449
8/12/2024 6:11:05,8/12/2024 6:12:20,18640,18645,156,18643,18645,582
8/12/2024 6:12:25,8/12/2024 6:16:10,18645,18650,227,18643,18645,585
8/12/2024 6:16:15,8/12/2024 6:20:40,18650,18655,252,18645,18645,588
8/12/2024 6:20:45,8/12/2024 6:21:10,18655,18660,64,18649,18650,590
8/12/2024 6:21:15,8/12/2024 6:35:35,18660,18665,807,18655,18655,593
8/12/2024 6:35:50,8/12/2024 6:37:25,18665,18670,75,18660,18660,596
8/12/2024 6:37:30,8/12/2024 6:41:25,18665,18660,168,18662,18660,462
8/12/2024 6:41:35,8/12/2024 6:52:25,18665,18670,402,18665,18665,596
8/12/2024 6:52:30,8/12/2024 7:00:25,18665,18660,650,18665,18665,462
8/12/2024 7:00:30,8/12/2024 7:04:35,18660,18655,651,18663,18660,460
8/12/2024 7:04:40,8/12/2024 7:06:50,18655,18650,128,18659,18660,457
8/12/2024 7:06:55,8/12/2024 7:12:55,18655,18660,364,18659,18660,590
8/12/2024 7:13:00,8/12/2024 7:13:35,18660,18665,75,18658,18660,593
8/12/2024 7:13:45,8/12/2024 7:19:15,18665,18670,520,18660,18660,596
8/12/2024 7:19:20,8/12/2024 7:22:55,18670,18675,495,18664,18665,598
8/12/2024 7:23:00,8/12/2024 7:30:10,18675,18680,757,18670,18670,601
8/12/2024 7:30:15,8/12/2024 7:31:10,18675,18670,54,18672,18670,468
8/12/2024 7:31:25,8/12/2024 7:32:20,18670,18665,215,18672,18670,465
8/12/2024 7:32:25,8/12/2024 7:33:40,18665,18660,117,18670,18670,462
8/12/2024 7:33:45,8/12/2024 7:44:45,18660,18655,807,18666,18665,460
8/12/2024 7:44:50,8/12/2024 7:44:50,18655,18650,78,18660,18660,457
8/12/2024 7:44:55,8/12/2024 7:48:35,18650,18645,452,18655,18655,454
8/12/2024 7:48:40,8/12/2024 7:51:00,18650,18655,259,18653,18655,588
8/12/2024 7:51:05,8/12/2024 7:51:10,18655,18660,163,18653,18655,590
8/12/2024 7:51:15,8/12/2024 8:06:55,18660,18665,1354,18655,18655,593
8/12/2024 8:07:05,8/12/2024 8:21:45,18665,18670,1485,18659,18660,596
8/12/2024 8:21:50,8/12/2024 8:25:00,18670,18675,388,18665,18665,598
8/12/2024 8:25:05,8/12/2024 8:27:55,18675,18680,368,18670,18670,601
8/12/2024 8:28:00,8/12/2024 8:29:55,18680,18685,567,18675,18675,604
8/12/2024 8:30:00,8/12/2024 8:31:55,18685,18690,469,18680,18680,606
8/12/2024 8:32:00,8/12/2024 8:34:15,18685,18680,351,18682,18680,473
8/12/2024 8:34:20,8/12/2024 8:36:05,18680,18675,277,18682,18680,470
