Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
04/10/2024 05:59:00,04/10/2024 06:00:00,18630,18620,254,18640,18640
04/10/2024 06:00:30,04/10/2024 06:53:30,18620,18610,7270,18632,18630
04/10/2024 06:54:00,04/10/2024 07:13:00,18620,18630,3069,18626,18630
04/10/2024 07:13:30,04/10/2024 08:05:00,18630,18640,6904,18626,18630
04/10/2024 08:05:30,04/10/2024 08:10:30,18640,18650,1028,18630,18630
04/10/2024 08:11:00,04/10/2024 08:25:30,18650,18660,4042,18638,18640
04/10/2024 08:26:00,04/10/2024 08:29:30,18650,18640,1631,18644,18640
04/10/2024 08:30:00,04/10/2024 08:30:00,18650,18660,2080,18650,18650
04/10/2024 08:30:30,04/10/2024 08:30:30,18500,18490,5040,18620,18650
04/10/2024 08:31:00,04/10/2024 08:31:00,18440,18430,4330,18576,18640
04/10/2024 08:31:30,04/10/2024 08:31:30,18420,18410,3339,18526,18490
04/10/2024 08:32:00,04/10/2024 08:33:00,18390,18380,6854,18474,18430
04/10/2024 08:33:30,04/10/2024 08:33:30,18390,18400,1332,18422,18410
04/10/2024 08:34:00,04/10/2024 08:34:30,18400,18410,3720,18406,18410
04/10/2024 08:35:00,04/10/2024 08:35:30,18400,18390,3383,18398,18400
04/10/2024 08:36:00,04/10/2024 08:36:00,18390,18380,1191,18392,18390
04/10/2024 08:36:30,04/10/2024 08:36:30,18370,18360,1839,18388,18390
04/10/2024 08:37:00,04/10/2024 08:37:00,18350,18340,2831,18376,18380
04/10/2024 08:37:30,04/10/2024 08:37:30,18340,18330,2660,18360,18360
04/10/2024 08:38:00,04/10/2024 08:38:30,18340,18350,4323,18352,18350
04/10/2024 08:39:00,04/10/2024 08:40:00,18350,18360,4702,18348,18350
04/10/2024 08:40:30,04/10/2024 08:41:30,18350,18340,3297,18344,18340
04/10/2024 08:42:00,04/10/2024 08:42:30,18340,18330,2896,18342,18340
04/10/2024 08:43:00,04/10/2024 08:45:30,18340,18350,6134,18346,18350
04/10/2024 08:46:00,04/10/2024 08:46:00,18350,18360,1059,18348,18350
04/10/2024 08:46:30,04/10/2024 08:46:30,18360,18370,1233,18350,18350
04/10/2024 08:47:00,04/10/2024 08:53:30,18370,18380,11978,18358,18360
04/10/2024 08:54:00,04/10/2024 08:55:00,18380,18390,2268,18370,18370
04/10/2024 08:55:30,04/10/2024 08:57:30,18380,18370,2797,18374,18370
04/10/2024 08:58:00,04/10/2024 09:00:30,18370,18360,4159,18374,18370
04/10/2024 09:01:00,04/10/2024 09:06:00,18360,18350,8101,18370,18370
04/10/2024 09:06:30,04/10/2024 09:08:00,18350,18340,1958,18362,18360
04/10/2024 09:08:30,04/10/2024 09:15:00,18340,18330,8356,18350,18350
04/10/2024 09:15:30,04/10/2024 09:16:00,18340,18350,1737,18346,18350
04/10/2024 09:16:30,04/10/2024 09:16:30,18350,18360,980,18346,18350
04/10/2024 09:17:00,04/10/2024 09:18:00,18360,18370,2351,18350,18350
04/10/2024 09:18:30,04/10/2024 09:25:00,18370,18380,9802,18358,18360
04/10/2024 09:25:30,04/10/2024 09:30:00,18380,18390,6051,18370,18370
04/10/2024 09:30:30,04/10/2024 09:32:00,18390,18400,13703,18380,18380
04/10/2024 09:32:30,04/10/2024 09:32:30,18400,18410,2638,18390,18390
04/10/2024 09:33:00,04/10/2024 09:35:30,18410,18420,13690,18400,18400
04/10/2024 09:36:00,04/10/2024 09:38:00,18420,18430,9599,18410,18410
04/10/2024 09:38:30,04/10/2024 09:42:30,18430,18440,15160,18420,18420
04/10/2024 09:43:00,04/10/2024 09:44:00,18430,18420,4268,18424,18420
04/10/2024 09:44:30,04/10/2024 09:44:30,18430,18440,1569,18430,18430
04/10/2024 09:45:00,04/10/2024 09:45:00,18440,18450,1768,18436,18440
04/10/2024 09:45:30,04/10/2024 09:45:30,18430,18420,4253,18434,18440
04/10/2024 09:46:00,04/10/2024 09:46:30,18410,18400,7209,18426,18420
04/10/2024 09:47:00,04/10/2024 09:49:00,18390,18380,11737,18418,18420
04/10/2024 09:49:30,04/10/2024 09:51:00,18390,18400,10861,18410,18400
04/10/2024 09:51:30,04/10/2024 09:51:30,18400,18410,1873,18402,18400
04/10/2024 09:52:00,04/10/2024 09:54:30,18420,18430,11373,18404,18400
04/10/2024 09:55:00,04/10/2024 09:56:30,18440,18450,8621,18414,18410
04/10/2024 09:57:00,04/10/2024 09:59:00,18450,18460,10927,18430,18430
04/10/2024 09:59:30,04/10/2024 10:00:00,18450,18440,2660,18438,18440
04/10/2024 10:00:30,04/10/2024 10:01:00,18440,18430,3550,18442,18440
04/10/2024 10:01:30,04/10/2024 10:02:00,18440,18450,3454,18446,18450
04/10/2024 10:02:30,04/10/2024 10:02:30,18440,18430,1105,18442,18440
04/10/2024 10:03:00,04/10/2024 10:08:30,18430,18420,14925,18434,18430
04/10/2024 10:09:00,04/10/2024 10:09:30,18430,18440,2762,18434,18430
04/10/2024 10:10:00,04/10/2024 10:13:00,18440,18450,7980,18438,18440
04/10/2024 10:13:30,04/10/2024 10:15:30,18440,18430,4284,18434,18430
04/10/2024 10:16:00,04/10/2024 10:18:30,18430,18420,7754,18432,18430
04/10/2024 10:19:00,04/10/2024 10:19:00,18430,18440,922,18436,18440
04/10/2024 10:19:30,04/10/2024 10:23:30,18440,18450,13692,18438,18440
04/10/2024 10:24:00,04/10/2024 10:32:00,18440,18430,13687,18434,18430
04/10/2024 10:32:30,04/10/2024 10:33:30,18440,18450,4294,18438,18440
04/10/2024 10:34:00,04/10/2024 10:38:00,18450,18460,8845,18446,18450
04/10/2024 10:38:30,04/10/2024 10:44:00,18480,18490,13595,18456,18450
04/10/2024 10:44:30,04/10/2024 10:44:30,18480,18470,694,18460,18460
04/10/2024 10:45:00,04/10/2024 10:46:00,18470,18460,3022,18466,18460
04/10/2024 10:46:30,04/10/2024 10:46:30,18460,18450,1201,18466,18460
04/10/2024 10:47:00,04/10/2024 10:51:30,18450,18440,8117,18462,18460
04/10/2024 10:52:00,04/10/2024 10:54:00,18440,18430,5504,18450,18450
04/10/2024 10:54:30,04/10/2024 10:55:00,18430,18420,2533,18440,18440
04/10/2024 10:55:30,04/10/2024 10:57:30,18420,18410,5585,18430,18430
04/10/2024 10:58:00,04/10/2024 11:00:00,18410,18400,4452,18420,18420
04/10/2024 11:00:30,04/10/2024 11:12:30,18410,18420,15369,18416,18420
04/10/2024 11:13:00,04/10/2024 11:26:00,18410,18400,13943,18410,18410
04/10/2024 11:26:30,04/10/2024 11:27:00,18410,18420,898,18410,18410
04/10/2024 11:27:30,04/10/2024 11:29:30,18420,18430,3090,18414,18420
04/10/2024 11:30:00,04/10/2024 11:31:00,18430,18440,2285,18422,18420
04/10/2024 11:31:30,04/10/2024 11:33:00,18430,18420,2489,18422,18420
04/10/2024 11:33:30,04/10/2024 11:43:00,18420,18410,8754,18424,18420
04/10/2024 11:43:30,04/10/2024 11:44:00,18410,18400,747,18420,18420
04/10/2024 11:44:30,04/10/2024 12:03:00,18400,18390,13778,18412,18410
04/10/2024 12:03:30,04/10/2024 12:04:00,18400,18410,1215,18406,18410
04/10/2024 12:04:30,04/10/2024 12:11:00,18410,18420,5192,18406,18410
04/10/2024 12:11:30,04/10/2024 12:14:30,18410,18400,2566,18404,18400
04/10/2024 12:15:00,04/10/2024 12:25:30,18400,18390,5928,18402,18400
04/10/2024 12:26:00,04/10/2024 12:35:00,18400,18410,5923,18406,18410
04/10/2024 12:35:30,04/10/2024 12:37:00,18410,18420,2467,18408,18410
04/10/2024 12:37:30,04/10/2024 12:54:00,18420,18430,12231,18410,18410
04/10/2024 12:54:30,04/10/2024 12:56:00,18430,18440,2181,18418,18420
04/10/2024 12:56:30,04/10/2024 13:01:30,18440,18450,6032,18430,18430
04/10/2024 13:02:00,04/10/2024 13:02:00,18440,18430,3030,18434,18430
04/10/2024 13:02:30,04/10/2024 13:04:00,18430,18420,7272,18434,18430
04/10/2024 13:04:30,04/10/2024 13:06:30,18410,18400,5559,18428,18430
04/10/2024 13:07:00,04/10/2024 13:10:00,18400,18390,6307,18418,18420
04/10/2024 13:10:30,04/10/2024 13:14:30,18390,18380,5717,18404,18400
04/10/2024 13:15:00,04/10/2024 13:19:00,18390,18400,4356,18398,18400
04/10/2024 13:19:30,04/10/2024 13:21:00,18420,18430,5135,18400,18400
04/10/2024 13:21:30,04/10/2024 13:22:00,18440,18450,3721,18410,18400
04/10/2024 13:22:30,04/10/2024 13:22:30,18450,18460,1795,18424,18430
04/10/2024 13:23:00,04/10/2024 13:29:00,18460,18470,17250,18442,18450
04/10/2024 13:29:30,04/10/2024 13:31:00,18450,18440,4879,18450,18450
04/10/2024 13:31:30,04/10/2024 13:32:00,18440,18430,5427,18450,18450
04/10/2024 13:32:30,04/10/2024 13:32:30,18430,18420,1763,18444,18440
04/10/2024 13:33:00,04/10/2024 13:33:30,18420,18410,4215,18434,18430
04/10/2024 13:34:00,04/10/2024 13:36:30,18410,18400,6340,18420,18420
04/10/2024 13:37:00,04/10/2024 13:50:00,18400,18390,18271,18410,18410
04/10/2024 13:50:30,04/10/2024 13:56:30,18400,18410,6569,18406,18410
04/10/2024 13:57:00,04/10/2024 13:57:00,18430,18440,2928,18410,18410
04/10/2024 13:57:30,04/10/2024 13:58:00,18450,18460,4256,18420,18410
04/10/2024 13:58:30,04/10/2024 13:58:30,18450,18440,861,18428,18440
04/10/2024 13:59:00,04/10/2024 14:07:30,18440,18430,15519,18436,18440
04/10/2024 14:08:00,04/10/2024 14:12:30,18430,18420,6042,18438,18440
04/10/2024 14:13:00,04/10/2024 14:18:30,18430,18440,6774,18438,18440
04/10/2024 14:19:00,04/10/2024 14:23:00,18430,18420,7395,18430,18430
04/10/2024 14:23:30,04/10/2024 14:33:00,18420,18410,12528,18424,18420
04/10/2024 14:33:30,04/10/2024 14:38:30,18410,18400,4711,18418,18420
04/10/2024 14:39:00,04/10/2024 14:39:30,18410,18420,1255,18418,18420
04/10/2024 14:40:00,04/10/2024 14:50:30,18420,18430,10138,18416,18420
04/10/2024 14:51:00,04/10/2024 14:52:30,18430,18440,3820,18420,18420
04/10/2024 14:53:00,04/10/2024 14:55:00,18430,18420,4404,18422,18420
04/10/2024 14:55:30,04/10/2024 14:56:30,18420,18410,2241,18424,18420
04/10/2024 14:57:00,04/10/2024 14:59:30,18410,18400,4539,18420,18420
04/10/2024 15:00:00,04/10/2024 15:05:30,18400,18390,8373,18412,18410
04/10/2024 15:06:00,04/10/2024 15:07:30,18390,18380,2129,18400,18400
04/10/2024 15:08:00,04/10/2024 15:10:00,18390,18400,2753,18396,18400
04/10/2024 15:10:30,04/10/2024 15:13:30,18400,18410,3216,18396,18400
04/10/2024 15:14:00,04/10/2024 15:14:30,18410,18420,2066,18400,18400
04/10/2024 15:15:00,04/10/2024 15:15:00,18430,18440,1253,18410,18410
04/10/2024 15:15:30,04/10/2024 15:24:30,18440,18450,16764,18424,18420
04/10/2024 15:25:00,04/10/2024 15:25:30,18450,18460,1414,18436,18440
04/10/2024 15:26:00,04/10/2024 15:29:00,18460,18470,6902,18448,18450
04/10/2024 15:29:30,04/10/2024 15:30:00,18460,18450,1450,18454,18450
04/10/2024 15:30:30,04/10/2024 15:32:30,18440,18430,4160,18452,18450
04/10/2024 15:33:00,04/10/2024 15:41:00,18430,18420,8952,18446,18450
04/10/2024 15:41:30,04/10/2024 15:42:30,18430,18440,2378,18442,18440
04/10/2024 15:43:00,04/10/2024 15:43:30,18440,18450,983,18438,18440
04/10/2024 15:44:00,04/10/2024 15:46:30,18450,18460,3740,18440,18440
04/10/2024 15:47:00,04/10/2024 15:47:00,18460,18470,956,18448,18450
04/10/2024 15:47:30,04/10/2024 15:50:30,18470,18480,6882,18460,18460
04/10/2024 15:51:00,04/10/2024 16:00:00,18470,18460,24178,18464,18460
04/10/2024 16:00:30,04/10/2024 16:00:30,18460,18450,2604,18464,18460
04/10/2024 16:01:00,04/10/2024 16:02:30,18450,18440,2620,18460,18460
04/10/2024 16:03:00,04/10/2024 16:06:00,18440,18430,3008,18452,18450
04/10/2024 16:06:30,04/10/2024 16:53:30,18430,18420,8626,18440,18440
04/10/2024 16:54:00,04/10/2024 16:59:00,18430,18440,696,18436,18440
04/10/2024 16:59:30,04/10/2024 18:01:30,18440,18450,618,18436,18440
04/10/2024 18:02:00,04/10/2024 19:10:30,18440,18430,3699,18434,18430
04/10/2024 19:11:00,04/10/2024 19:18:00,18430,18420,1385,18432,18430
04/10/2024 19:18:30,04/10/2024 20:02:00,18420,18410,3092,18430,18430
04/10/2024 20:02:30,04/10/2024 21:50:00,18420,18430,7219,18428,18430
04/10/2024 21:50:30,04/10/2024 22:16:00,18430,18440,1585,18426,18430
04/10/2024 22:16:30,04/10/2024 23:34:00,18440,18450,3651,18430,18430
04/10/2024 23:34:30,04/11/2024 01:05:30,18450,18460,4102,18438,18440
04/11/2024 01:06:00,04/11/2024 03:42:30,18460,18470,13672,18450,18450
04/11/2024 03:43:00,04/11/2024 04:50:30,18460,18450,9641,18454,18450
04/11/2024 04:51:00,04/11/2024 04:58:30,18450,18440,1661,18454,18450
04/11/2024 04:59:00,04/11/2024 04:59:00,18440,18430,483,18450,18450
04/11/2024 04:59:30,04/11/2024 05:19:30,18430,18420,3880,18442,18440
04/11/2024 05:20:00,04/11/2024 05:36:30,18420,18410,3321,18430,18430
04/11/2024 05:37:00,04/11/2024 06:06:30,18420,18430,4386,18426,18430
04/11/2024 06:07:00,04/11/2024 06:44:00,18420,18410,5698,18420,18420
04/11/2024 06:44:30,04/11/2024 07:16:30,18420,18430,5339,18420,18420
04/11/2024 07:17:00,04/11/2024 07:20:30,18420,18410,1206,18418,18410
04/11/2024 07:21:00,04/11/2024 07:47:00,18410,18400,6640,18416,18410
04/11/2024 07:47:30,04/11/2024 07:52:00,18400,18390,2148,18408,18410
04/11/2024 07:52:30,04/11/2024 08:09:00,18390,18380,5552,18402,18400
04/11/2024 08:09:30,04/11/2024 08:28:00,18390,18400,6672,18396,18400
04/11/2024 08:28:30,04/11/2024 08:30:00,18390,18380,760,18390,18390
04/11/2024 08:30:30,04/11/2024 08:30:30,18430,18440,3653,18398,18390
04/11/2024 08:31:00,04/11/2024 08:32:00,18450,18460,6179,18412,18400
04/11/2024 08:32:30,04/11/2024 08:34:00,18460,18470,4989,18430,18440
04/11/2024 08:34:30,04/11/2024 08:36:00,18470,18480,4152,18446,18460
04/11/2024 08:36:30,04/11/2024 08:38:00,18480,18490,3287,18468,18470
04/11/2024 08:38:30,04/11/2024 08:38:30,18490,18500,1219,18480,18480
04/11/2024 08:39:00,04/11/2024 08:42:30,18500,18510,8567,18490,18490
04/11/2024 08:43:00,04/11/2024 08:43:30,18500,18490,1092,18494,18490
04/11/2024 08:44:00,04/11/2024 08:45:00,18490,18480,1833,18494,18490
04/11/2024 08:45:30,04/11/2024 08:46:30,18490,18500,2434,18496,18500
04/11/2024 08:47:00,04/11/2024 08:48:30,18490,18480,2428,18492,18490
04/11/2024 08:49:00,04/11/2024 08:50:00,18490,18500,1749,18490,18490
04/11/2024 08:50:30,04/11/2024 09:06:00,18500,18510,14929,18494,18500
04/11/2024 09:06:30,04/11/2024 09:08:30,18510,18520,2611,18502,18500
04/11/2024 09:09:00,04/11/2024 09:11:30,18520,18530,3789,18508,18510
04/11/2024 09:12:00,04/11/2024 09:31:00,18530,18540,16853,18520,18520
04/11/2024 09:31:30,04/11/2024 09:31:30,18520,18510,2440,18522,18520
04/11/2024 09:32:00,04/11/2024 09:34:30,18510,18500,12775,18520,18520
04/11/2024 09:35:00,04/11/2024 09:40:00,18510,18520,15710,18520,18520
04/11/2024 09:40:30,04/11/2024 09:41:00,18500,18490,4109,18512,18510
04/11/2024 09:41:30,04/11/2024 09:45:30,18500,18510,12096,18506,18510
04/11/2024 09:46:00,04/11/2024 09:48:00,18510,18520,5202,18508,18510
04/11/2024 09:48:30,04/11/2024 09:52:00,18510,18500,8300,18508,18510
04/11/2024 09:52:30,04/11/2024 09:52:30,18510,18520,1591,18508,18510
04/11/2024 09:53:00,04/11/2024 09:53:30,18520,18530,2402,18516,18520
04/11/2024 09:54:00,04/11/2024 09:58:30,18520,18510,9362,18516,18520
04/11/2024 09:59:00,04/11/2024 10:00:00,18520,18530,3088,18518,18520
04/11/2024 10:00:30,04/11/2024 10:01:00,18520,18510,3012,18520,18520
04/11/2024 10:01:30,04/11/2024 10:01:30,18510,18500,2188,18516,18510
04/11/2024 10:02:00,04/11/2024 10:07:00,18500,18490,12102,18508,18510
04/11/2024 10:07:30,04/11/2024 10:12:00,18490,18480,13622,18502,18500
04/11/2024 10:12:30,04/11/2024 10:15:00,18480,18470,5142,18490,18490
04/11/2024 10:15:30,04/11/2024 10:15:30,18470,18460,1723,18480,18480
04/11/2024 10:16:00,04/11/2024 10:16:00,18460,18450,2875,18470,18470
04/11/2024 10:16:30,04/11/2024 10:21:00,18450,18440,10352,18460,18460
04/11/2024 10:21:30,04/11/2024 10:22:00,18450,18460,2678,18456,18460
04/11/2024 10:22:30,04/11/2024 10:31:00,18460,18470,13573,18456,18460
04/11/2024 10:31:30,04/11/2024 10:39:30,18480,18490,15477,18462,18460
04/11/2024 10:40:00,04/11/2024 10:45:00,18490,18500,7746,18472,18470
04/11/2024 10:45:30,04/11/2024 10:45:30,18500,18510,1344,18486,18490
04/11/2024 10:46:00,04/11/2024 10:59:00,18510,18520,14118,18498,18500
04/11/2024 10:59:30,04/11/2024 11:02:30,18510,18500,4579,18504,18500
04/11/2024 11:03:00,04/11/2024 11:07:30,18510,18520,7657,18510,18510
04/11/2024 11:08:00,04/11/2024 11:15:30,18510,18500,7771,18510,18510
04/11/2024 11:16:00,04/11/2024 11:21:30,18510,18520,5779,18512,18520
04/11/2024 11:22:00,04/11/2024 11:28:00,18520,18530,6848,18514,18520
04/11/2024 11:28:30,04/11/2024 11:40:00,18520,18510,9821,18516,18520
04/11/2024 11:40:30,04/11/2024 11:41:30,18520,18530,1371,18518,18520
04/11/2024 11:42:00,04/11/2024 11:44:30,18530,18540,5263,18526,18530
04/11/2024 11:45:00,04/11/2024 11:56:00,18530,18520,11441,18526,18530
04/11/2024 11:56:30,04/11/2024 11:58:00,18540,18550,3407,18530,18530
04/11/2024 11:58:30,04/11/2024 11:59:00,18550,18560,3590,18540,18540
04/11/2024 11:59:30,04/11/2024 12:00:30,18560,18570,5156,18548,18550
04/11/2024 12:01:00,04/11/2024 12:28:00,18570,18580,23115,18556,18560
04/11/2024 12:28:30,04/11/2024 12:49:30,18570,18560,14201,18564,18560
04/11/2024 12:50:00,04/11/2024 13:04:00,18570,18580,14338,18570,18570
04/11/2024 13:04:30,04/11/2024 13:05:30,18590,18600,7108,18578,18580
04/11/2024 13:06:00,04/11/2024 13:06:00,18600,18610,2178,18586,18580
04/11/2024 13:06:30,04/11/2024 13:07:30,18610,18620,5062,18594,18600
04/11/2024 13:08:00,04/11/2024 13:10:30,18620,18630,7151,18608,18610
04/11/2024 13:11:00,04/11/2024 13:14:00,18630,18640,5177,18620,18620
04/11/2024 13:14:30,04/11/2024 13:19:30,18640,18650,8179,18630,18630
04/11/2024 13:20:00,04/11/2024 13:20:30,18660,18670,5064,18642,18640
04/11/2024 13:21:00,04/11/2024 13:44:00,18670,18680,29771,18654,18650
04/11/2024 13:44:30,04/11/2024 14:01:30,18680,18690,17209,18666,18670
04/11/2024 14:02:00,04/11/2024 14:02:00,18690,18700,451,18678,18680
04/11/2024 14:02:30,04/11/2024 14:07:30,18700,18710,7108,18690,18690
04/11/2024 14:08:00,04/11/2024 14:08:00,18710,18720,2260,18700,18700
04/11/2024 14:08:30,04/11/2024 14:26:00,18730,18740,23701,18712,18710
04/11/2024 14:26:30,04/11/2024 14:30:00,18740,18750,6121,18724,18720
04/11/2024 14:30:30,04/11/2024 14:59:30,18750,18760,28237,18736,18740
04/11/2024 15:00:00,04/11/2024 15:05:30,18750,18740,5521,18742,18740
04/11/2024 15:06:00,04/11/2024 15:40:00,18750,18760,24967,18750,18750
04/11/2024 15:40:30,04/11/2024 15:59:30,18760,18770,27504,18756,18760
04/11/2024 16:00:00,04/11/2024 16:01:00,18760,18750,10251,18756,18760
04/11/2024 16:01:30,04/12/2024 02:19:30,18750,18740,32563,18752,18750
04/12/2024 02:20:00,04/12/2024 03:23:30,18750,18760,8376,18756,18760
04/12/2024 03:24:00,04/12/2024 03:48:30,18750,18740,4271,18752,18750
04/12/2024 03:49:00,04/12/2024 04:08:00,18740,18730,3284,18744,18740
04/12/2024 04:08:30,04/12/2024 04:26:00,18730,18720,3348,18738,18740
04/12/2024 04:26:30,04/12/2024 04:44:00,18730,18740,2555,18738,18740
04/12/2024 04:44:30,04/12/2024 04:58:00,18730,18720,2804,18730,18730
04/12/2024 04:58:30,04/12/2024 05:02:00,18720,18710,1616,18724,18720
04/12/2024 05:02:30,04/12/2024 05:09:30,18710,18700,1433,18718,18720
04/12/2024 05:10:00,04/12/2024 05:28:00,18700,18690,3794,18712,18710
04/12/2024 05:28:30,04/12/2024 06:00:00,18690,18680,6630,18700,18700
04/12/2024 06:00:30,04/12/2024 06:47:00,18680,18670,8021,18690,18690
04/12/2024 06:47:30,04/12/2024 06:48:30,18670,18660,1284,18680,18680
04/12/2024 06:49:00,04/12/2024 06:50:30,18660,18650,1261,18670,18670
04/12/2024 06:51:00,04/12/2024 06:53:00,18650,18640,2715,18660,18660
04/12/2024 06:53:30,04/12/2024 07:03:00,18640,18630,4644,18650,18650
04/12/2024 07:03:30,04/12/2024 07:36:30,18640,18650,6930,18646,18650
04/12/2024 07:37:00,04/12/2024 07:46:00,18650,18660,3103,18646,18650
04/12/2024 07:46:30,04/12/2024 07:48:00,18660,18670,1712,18650,18650
04/12/2024 07:48:30,04/12/2024 08:22:00,18670,18680,9116,18658,18660
04/12/2024 08:22:30,04/12/2024 08:31:00,18670,18660,2442,18664,18660
04/12/2024 08:31:30,04/12/2024 08:37:00,18660,18650,4084,18664,18660
04/12/2024 08:37:30,04/12/2024 08:39:00,18650,18640,2074,18660,18660
04/12/2024 08:39:30,04/12/2024 08:41:00,18640,18630,1787,18652,18650
04/12/2024 08:41:30,04/12/2024 08:42:30,18630,18620,1232,18640,18640
04/12/2024 08:43:00,04/12/2024 08:43:00,18620,18610,611,18630,18630
04/12/2024 08:43:30,04/12/2024 08:44:00,18610,18600,2289,18620,18620
04/12/2024 08:44:30,04/12/2024 08:58:30,18600,18590,12656,18610,18610
04/12/2024 08:59:00,04/12/2024 09:00:00,18590,18580,2461,18600,18600
04/12/2024 09:00:30,04/12/2024 09:01:00,18580,18570,2135,18590,18590
04/12/2024 09:01:30,04/12/2024 09:24:00,18570,18560,20856,18580,18580
04/12/2024 09:24:30,04/12/2024 09:31:30,18560,18550,14559,18570,18570
04/12/2024 09:32:00,04/12/2024 09:33:00,18560,18570,9414,18566,18570
04/12/2024 09:33:30,04/12/2024 09:38:30,18570,18580,14133,18566,18570
04/12/2024 09:39:00,04/12/2024 09:46:00,18570,18560,14738,18564,18560
04/12/2024 09:46:30,04/12/2024 09:46:30,18570,18580,1899,18568,18570
04/12/2024 09:47:00,04/12/2024 09:59:30,18580,18590,23064,18576,18580
04/12/2024 10:00:00,04/12/2024 10:00:00,18590,18600,615,18582,18580
04/12/2024 10:00:30,04/12/2024 10:03:00,18580,18570,12270,18580,18580
04/12/2024 10:03:30,04/12/2024 10:06:30,18570,18560,8432,18580,18580
04/12/2024 10:07:00,04/12/2024 10:07:00,18560,18550,1397,18574,18570
04/12/2024 10:07:30,04/12/2024 10:15:30,18550,18540,21250,18564,18560
04/12/2024 10:16:00,04/12/2024 10:18:30,18540,18530,7349,18550,18550
04/12/2024 10:19:00,04/12/2024 10:20:00,18540,18550,4168,18546,18550
04/12/2024 10:20:30,04/12/2024 10:28:00,18550,18560,11702,18546,18550
04/12/2024 10:28:30,04/12/2024 10:34:00,18550,18540,9491,18544,18540
04/12/2024 10:34:30,04/12/2024 10:36:00,18540,18530,5268,18542,18540
04/12/2024 10:36:30,04/12/2024 10:37:00,18520,18510,3246,18538,18540
04/12/2024 10:37:30,04/12/2024 10:48:00,18500,18490,23596,18526,18530
04/12/2024 10:48:30,04/12/2024 10:52:00,18490,18480,6023,18510,18510
04/12/2024 10:52:30,04/12/2024 10:59:00,18480,18470,13833,18496,18490
04/12/2024 10:59:30,04/12/2024 11:01:00,18470,18460,5818,18482,18480
04/12/2024 11:01:30,04/12/2024 11:17:00,18470,18480,18662,18476,18480
04/12/2024 11:17:30,04/12/2024 11:18:00,18480,18490,2715,18476,18480
04/12/2024 11:18:30,04/12/2024 11:20:30,18490,18500,4480,18480,18480
04/12/2024 11:21:00,04/12/2024 11:29:30,18500,18510,9250,18488,18490
04/12/2024 11:30:00,04/12/2024 11:34:30,18510,18520,6721,18500,18500
04/12/2024 11:35:00,04/12/2024 11:35:30,18520,18530,2194,18510,18510
04/12/2024 11:36:00,04/12/2024 11:41:30,18530,18540,7362,18520,18520
04/12/2024 11:42:00,04/12/2024 11:47:30,18530,18520,6730,18524,18520
04/12/2024 11:48:00,04/12/2024 11:54:00,18530,18540,7779,18530,18530
04/12/2024 11:54:30,04/12/2024 12:02:00,18530,18520,7192,18530,18530
04/12/2024 12:02:30,04/12/2024 12:11:00,18520,18510,9738,18526,18520
04/12/2024 12:11:30,04/12/2024 12:14:30,18510,18500,4579,18518,18520
04/12/2024 12:15:00,04/12/2024 12:18:30,18500,18490,4762,18512,18510
04/12/2024 12:19:00,04/12/2024 12:19:30,18490,18480,1587,18500,18500
04/12/2024 12:20:00,04/12/2024 12:31:30,18480,18470,17830,18490,18490
04/12/2024 12:32:00,04/12/2024 12:32:30,18470,18460,1129,18480,18480
04/12/2024 12:33:00,04/12/2024 12:37:30,18460,18450,7877,18470,18470
04/12/2024 12:38:00,04/12/2024 12:38:00,18450,18440,950,18460,18460
04/12/2024 12:38:30,04/12/2024 12:43:30,18440,18430,11705,18450,18450
04/12/2024 12:44:00,04/12/2024 12:49:30,18430,18420,8573,18440,18440
04/12/2024 12:50:00,04/12/2024 12:52:00,18420,18410,5169,18430,18430
04/12/2024 12:52:30,04/12/2024 13:02:00,18420,18430,10390,18426,18430
04/12/2024 13:02:30,04/12/2024 13:14:00,18420,18410,15784,18420,18420
04/12/2024 13:14:30,04/12/2024 13:15:00,18420,18430,714,18420,18420
04/12/2024 13:15:30,04/12/2024 13:19:30,18430,18440,6187,18424,18430
04/12/2024 13:20:00,04/12/2024 13:20:00,18430,18420,1060,18426,18430
04/12/2024 13:20:30,04/12/2024 13:24:00,18420,18410,6096,18422,18420
04/12/2024 13:24:30,04/12/2024 13:26:30,18410,18400,3207,18420,18420
04/12/2024 13:27:00,04/12/2024 13:42:00,18400,18390,16782,18412,18410
04/12/2024 13:42:30,04/12/2024 13:42:30,18400,18410,1040,18406,18410
04/12/2024 13:43:00,04/12/2024 13:46:30,18410,18420,5614,18406,18410
04/12/2024 13:47:00,04/12/2024 13:47:00,18420,18430,910,18410,18410
04/12/2024 13:47:30,04/12/2024 14:00:00,18430,18440,15681,18418,18420
04/12/2024 14:00:30,04/12/2024 14:01:30,18430,18420,2126,18424,18420
04/12/2024 14:02:00,04/12/2024 14:05:30,18420,18410,4800,18424,18420
04/12/2024 14:06:00,04/12/2024 14:08:00,18420,18430,3785,18426,18430
04/12/2024 14:08:30,04/12/2024 14:27:30,18430,18440,19430,18428,18430
04/12/2024 14:28:00,04/12/2024 14:37:30,18430,18420,9954,18424,18420
04/12/2024 14:38:00,04/12/2024 14:40:30,18420,18410,4120,18422,18420
04/12/2024 14:41:00,04/12/2024 14:43:00,18410,18400,3945,18420,18420
