Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
03/06/2024 13:59:30,03/06/2024 14:00:00,18580,18590,1383,18588,18580
03/06/2024 14:00:30,03/06/2024 14:04:00,18580,18570,8493,18576,18580
03/06/2024 14:04:30,03/06/2024 14:06:00,18570,18560,6693,18572,18570
03/06/2024 14:06:30,03/06/2024 14:07:00,18570,18580,2778,18576,18580
03/06/2024 14:07:30,03/06/2024 14:11:00,18580,18590,5876,18578,18580
03/06/2024 14:11:30,03/06/2024 14:14:00,18580,18570,3598,18574,18570
03/06/2024 14:14:30,03/06/2024 14:14:30,18570,18560,2159,18572,18570
03/06/2024 14:15:00,03/06/2024 14:15:00,18560,18550,1866,18570,18570
03/06/2024 14:15:30,03/06/2024 14:15:30,18540,18530,2309,18560,18560
03/06/2024 14:16:00,03/06/2024 14:17:00,18530,18520,4681,18546,18550
03/06/2024 14:17:30,03/06/2024 14:17:30,18530,18540,1025,18540,18540
03/06/2024 14:18:00,03/06/2024 14:20:00,18540,18550,3943,18538,18540
03/06/2024 14:20:30,03/06/2024 14:23:00,18560,18570,4053,18542,18540
03/06/2024 14:23:30,03/06/2024 14:29:00,18570,18580,6347,18552,18550
03/06/2024 14:29:30,03/06/2024 14:32:30,18580,18590,5519,18566,18570
03/06/2024 14:33:00,03/06/2024 14:35:00,18570,18560,4629,18570,18570
03/06/2024 14:35:30,03/06/2024 14:41:30,18560,18550,6470,18570,18570
03/06/2024 14:42:00,03/06/2024 14:45:30,18560,18570,4258,18570,18570
03/06/2024 14:46:00,03/06/2024 14:51:00,18550,18540,10085,18562,18560
03/06/2024 14:51:30,03/06/2024 14:57:00,18550,18560,5498,18556,18560
03/06/2024 14:57:30,03/06/2024 14:57:30,18550,18540,1180,18552,18550
03/06/2024 14:58:00,03/06/2024 15:06:30,18540,18530,14192,18548,18540
03/06/2024 15:07:00,03/06/2024 15:14:00,18540,18550,8592,18544,18540
03/06/2024 15:14:30,03/06/2024 15:16:00,18530,18520,5382,18540,18540
03/06/2024 15:16:30,03/06/2024 15:21:30,18530,18540,7419,18536,18540
03/06/2024 15:22:00,03/06/2024 15:22:30,18530,18520,1732,18532,18530
03/06/2024 15:23:00,03/06/2024 15:32:00,18520,18510,12934,18528,18520
03/06/2024 15:32:30,03/06/2024 15:34:30,18520,18530,3221,18524,18520
03/06/2024 15:35:00,03/06/2024 15:35:30,18520,18510,1719,18522,18520
03/06/2024 15:36:00,03/06/2024 15:39:00,18510,18500,5300,18514,18510
03/06/2024 15:39:30,03/06/2024 15:39:30,18510,18520,1511,18514,18510
03/06/2024 15:40:00,03/06/2024 15:40:00,18520,18530,1216,18518,18520
03/06/2024 15:40:30,03/06/2024 15:45:30,18530,18540,8535,18520,18520
03/06/2024 15:46:00,03/06/2024 15:46:30,18540,18550,2404,18528,18530
03/06/2024 15:47:00,03/06/2024 15:50:00,18550,18560,5558,18540,18540
03/06/2024 15:50:30,03/06/2024 16:38:00,18550,18540,36427,18544,18540
03/06/2024 16:38:30,03/06/2024 18:41:30,18550,18560,4322,18550,18550
03/06/2024 18:42:00,03/06/2024 18:59:30,18550,18540,1065,18550,18550
03/06/2024 19:00:00,03/06/2024 19:20:30,18540,18530,1434,18546,18540
03/06/2024 19:21:00,03/06/2024 19:26:00,18530,18520,896,18538,18540
03/06/2024 19:26:30,03/06/2024 19:30:00,18520,18510,369,18532,18530
03/06/2024 19:30:30,03/06/2024 19:47:00,18510,18500,2087,18520,18520
03/06/2024 19:47:30,03/06/2024 20:05:00,18500,18490,3076,18510,18510
03/06/2024 20:05:30,03/06/2024 20:05:30,18490,18480,521,18500,18500
