Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
2/5/2024 4:50,2/5/2024 4:52,18210,18200,1146,18214,18210
2/5/2024 4:53,2/5/2024 5:24,18200,18190,3668,18210,18210
2/5/2024 5:25,2/5/2024 5:30,18200,18210,695,18208,18210
2/5/2024 5:31,2/5/2024 5:38,18210,18220,1607,18206,18210
2/5/2024 5:39,2/5/2024 7:21,18220,18230,14208,18210,18210
2/5/2024 7:22,2/5/2024 8:29,18230,18240,16441,18218,18220
2/5/2024 8:30,2/5/2024 8:42,18230,18220,3575,18224,18220
2/5/2024 8:43,2/5/2024 9:28,18220,18210,14843,18224,18220
2/5/2024 9:29,2/5/2024 9:34,18220,18230,18879,18226,18230
2/5/2024 9:35,2/5/2024 9:38,18230,18240,11330,18228,18230
2/5/2024 9:39,2/5/2024 9:40,18230,18220,5627,18224,18220
2/5/2024 9:41,2/5/2024 9:50,18220,18210,20069,18222,18220
2/5/2024 9:51,2/5/2024 9:56,18200,18190,9321,18218,18220
2/5/2024 9:57,2/5/2024 10:02,18200,18210,12075,18214,18210
2/5/2024 10:03,2/5/2024 10:03,18200,18190,2051,18204,18210
2/5/2024 10:04,2/5/2024 10:04,18190,18180,3717,18196,18190
2/5/2024 10:05,2/5/2024 10:06,18180,18170,7080,18188,18190
2/5/2024 10:07,2/5/2024 10:08,18180,18190,4266,18188,18190
2/5/2024 10:09,2/5/2024 10:15,18180,18170,12315,18180,18180
2/5/2024 10:16,2/5/2024 10:18,18160,18150,6977,18172,18170
2/5/2024 10:19,2/5/2024 10:40,18130,18120,39888,18160,18170
2/5/2024 10:41,2/5/2024 10:41,18110,18100,3446,18146,18150
2/5/2024 10:42,2/5/2024 10:42,18100,18090,2851,18126,18120
2/5/2024 10:43,2/5/2024 10:49,18080,18070,15415,18106,18100
2/5/2024 10:50,2/5/2024 10:56,18080,18090,8755,18094,18090
2/5/2024 10:57,2/5/2024 11:06,18090,18100,11085,18090,18090
2/5/2024 11:07,2/5/2024 11:07,18100,18110,1021,18092,18090
2/5/2024 11:08,2/5/2024 11:18,18110,18120,11772,18098,18100
2/5/2024 11:19,2/5/2024 11:32,18120,18130,16140,18110,18110
2/5/2024 11:33,2/5/2024 11:34,18130,18140,1995,18120,18120
2/5/2024 11:35,2/5/2024 11:53,18140,18150,19396,18130,18130
2/5/2024 11:54,2/5/2024 11:59,18150,18160,6175,18140,18140
2/5/2024 12:00,2/5/2024 12:08,18160,18170,7893,18150,18150
2/5/2024 12:09,2/5/2024 12:12,18170,18180,4456,18160,18160
2/5/2024 12:13,2/5/2024 12:30,18180,18190,15256,18170,18170
2/5/2024 12:31,2/5/2024 12:37,18190,18200,8733,18180,18180
2/5/2024 12:38,2/5/2024 12:38,18200,18210,832,18190,18190
2/5/2024 12:39,2/5/2024 13:01,18210,18220,21442,18200,18200
2/5/2024 13:02,2/5/2024 13:13,18210,18200,12179,18204,18200
2/5/2024 13:14,2/5/2024 13:14,18210,18220,680,18210,18210
2/5/2024 13:15,2/5/2024 13:21,18220,18230,6655,18216,18220
2/5/2024 13:22,2/5/2024 13:25,18220,18210,3217,18216,18220
