Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
03/06/2024 12:46:00,03/06/2024 12:46:00,18660,18650,874,18646.52
03/06/2024 12:46:30,03/06/2024 12:55:00,18650,18640,8268,18646.51
03/06/2024 12:55:30,03/06/2024 13:15:00,18640,18630,13459,18646.44
03/06/2024 13:15:30,03/06/2024 13:22:30,18640,18650,7013,18646.44
03/06/2024 13:23:00,03/06/2024 13:33:00,18650,18660,7842,18646.47
03/06/2024 13:33:30,03/06/2024 13:33:30,18620,18610,3996,18646.42
03/06/2024 13:34:00,03/06/2024 13:35:00,18610,18600,7743,18646.28
03/06/2024 13:35:30,03/06/2024 13:36:00,18600,18590,3271,18646.21
03/06/2024 13:36:30,03/06/2024 13:37:00,18590,18580,3253,18646.13
03/06/2024 13:37:30,03/06/2024 13:39:00,18580,18570,6691,18645.93
03/06/2024 13:39:30,03/06/2024 13:39:30,18580,18590,1561,18645.89
03/06/2024 13:40:00,03/06/2024 13:40:00,18590,18600,1506,18645.86
03/06/2024 13:40:30,03/06/2024 13:44:30,18610,18620,8971,18645.76
03/06/2024 13:45:00,03/06/2024 13:47:00,18620,18630,4895,18645.72
03/06/2024 13:47:30,03/06/2024 13:48:30,18590,18580,5518,18645.58
03/06/2024 13:49:00,03/06/2024 13:56:30,18570,18560,21072,18644.9
03/06/2024 13:57:00,03/06/2024 13:59:00,18570,18580,3974,18644.79
03/06/2024 13:59:30,03/06/2024 14:00:00,18580,18590,1383,18644.76
03/06/2024 14:00:30,03/06/2024 14:04:00,18580,18570,8493,18644.52
03/06/2024 14:04:30,03/06/2024 14:06:00,18570,18560,6693,18644.31
03/06/2024 14:06:30,03/06/2024 14:07:00,18570,18580,2778,18644.23
03/06/2024 14:07:30,03/06/2024 14:11:00,18580,18590,5876,18644.1
03/06/2024 14:11:30,03/06/2024 14:14:00,18580,18570,3598,18644.0
03/06/2024 14:14:30,03/06/2024 14:14:30,18570,18560,2159,18643.93
03/06/2024 14:15:00,03/06/2024 14:15:00,18560,18550,1866,18643.87
03/06/2024 14:15:30,03/06/2024 14:15:30,18540,18530,2309,18643.77
03/06/2024 14:16:00,03/06/2024 14:17:00,18530,18520,4681,18643.55
03/06/2024 14:17:30,03/06/2024 14:17:30,18530,18540,1025,18643.51
03/06/2024 14:18:00,03/06/2024 14:20:00,18540,18550,3943,18643.36
03/06/2024 14:20:30,03/06/2024 14:23:00,18560,18570,4053,18643.24
03/06/2024 14:23:30,03/06/2024 14:29:00,18570,18580,6347,18643.07
03/06/2024 14:29:30,03/06/2024 14:32:30,18580,18590,5519,18642.95
03/06/2024 14:33:00,03/06/2024 14:35:00,18570,18560,4629,18642.81
03/06/2024 14:35:30,03/06/2024 14:41:30,18560,18550,6470,18642.59
03/06/2024 14:42:00,03/06/2024 14:45:30,18560,18570,4258,18642.46
03/06/2024 14:46:00,03/06/2024 14:51:00,18550,18540,10085,18642.08
03/06/2024 14:51:30,03/06/2024 14:57:00,18550,18560,5498,18641.9
03/06/2024 14:57:30,03/06/2024 14:57:30,18550,18540,1180,18641.86
03/06/2024 14:58:00,03/06/2024 15:06:30,18540,18530,14192,18641.27
