Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
02/07/2024 10:53,02/07/2024 10:54,18370,18380,4724,18111.48
02/07/2024 10:55,02/07/2024 10:55,18370,18360,1769,18111.63
02/07/2024 10:56,02/07/2024 11:00,18360,18350,7913,18112.28
02/07/2024 11:01,02/07/2024 11:09,18340,18330,15428,18113.43
02/07/2024 11:10,02/07/2024 11:11,18340,18350,2737,18113.64
02/07/2024 11:12,02/07/2024 11:16,18350,18360,5085,18114.05
02/07/2024 11:17,02/07/2024 11:20,18350,18340,5297,18114.46
02/07/2024 11:21,02/07/2024 11:34,18340,18330,15406,18115.58
02/07/2024 11:35,02/07/2024 11:45,18330,18320,12035,18116.41
02/07/2024 11:46,02/07/2024 11:54,18330,18340,9253,18117.08
02/07/2024 11:55,02/07/2024 12:03,18340,18350,9630,18117.81
02/07/2024 12:04,02/07/2024 12:12,18350,18360,6059,18118.29
02/07/2024 12:13,02/07/2024 12:17,18350,18340,4398,18118.61
02/07/2024 12:18,02/07/2024 12:24,18350,18360,5654,18119.05
02/07/2024 12:25,02/07/2024 12:26,18350,18340,1594,18119.17
02/07/2024 12:27,02/07/2024 12:30,18340,18330,3476,18119.41
02/07/2024 12:31,02/07/2024 12:33,18330,18320,3831,18119.67
02/07/2024 12:34,02/07/2024 12:40,18320,18310,8492,18120.2
02/07/2024 12:41,02/07/2024 12:53,18310,18300,14738,18121.08
02/07/2024 12:54,02/07/2024 13:01,18310,18320,6378,18121.48
02/07/2024 13:02,02/07/2024 13:04,18330,18340,7985,18122.03
02/07/2024 13:05,02/07/2024 13:10,18320,18310,8005,18122.53
02/07/2024 13:11,02/07/2024 13:19,18320,18330,8414,18123.08
02/07/2024 13:20,02/07/2024 13:25,18330,18340,4323,18123.37
02/07/2024 13:26,02/07/2024 13:30,18340,18350,4165,18123.67
02/07/2024 13:31,02/07/2024 14:55,18350,18360,58545,18127.96
02/07/2024 14:56,02/07/2024 15:54,18360,18370,41425,18131.02
02/07/2024 15:55,02/08/2024 02:11,18360,18350,48120,18134.29
02/08/2024 02:12,02/08/2024 03:17,18360,18370,4734,18134.63
02/08/2024 03:18,02/08/2024 03:20,18360,18350,885,18134.68
02/08/2024 03:21,02/08/2024 04:12,18350,18340,6373,18135.09
02/08/2024 04:13,02/08/2024 06:17,18350,18360,10522,18135.8
02/08/2024 06:18,02/08/2024 06:24,18350,18340,959,18135.86
02/08/2024 06:25,02/08/2024 06:29,18340,18330,1056,18135.92
02/08/2024 06:30,02/08/2024 09:26,18330,18320,37506,18138.03
02/08/2024 09:27,02/08/2024 09:35,18330,18340,15957,18138.97
02/08/2024 09:36,02/08/2024 09:37,18340,18350,5548,18139.32
02/08/2024 09:38,02/08/2024 09:40,18350,18360,5179,18139.65
02/08/2024 09:41,02/08/2024 09:41,18350,18340,2910,18139.83
02/08/2024 09:42,02/08/2024 09:52,18340,18330,20201,18140.98
02/08/2024 09:53,02/08/2024 09:59,18340,18350,9080,18141.53
02/08/2024 10:00,02/08/2024 10:18,18350,18360,26952,18143.23
02/08/2024 10:19,02/08/2024 10:23,18360,18370,7392,18143.71
02/08/2024 10:24,02/08/2024 10:30,18360,18350,8134,18144.21
02/08/2024 10:31,02/08/2024 10:33,18350,18340,5235,18144.51
02/08/2024 10:34,02/08/2024 10:48,18350,18360,21560,18145.83
02/08/2024 10:49,02/08/2024 10:50,18370,18380,5863,18146.22
02/08/2024 10:51,02/08/2024 10:54,18380,18390,6748,18146.69
02/08/2024 10:55,02/08/2024 11:26,18390,18400,34146,18149.12
02/08/2024 11:27,02/08/2024 12:26,18390,18380,46544,18152.18
02/08/2024 12:27,02/08/2024 12:43,18390,18400,12123,18153.01
02/08/2024 12:44,02/08/2024 12:46,18390,18380,3152,18153.22
02/08/2024 12:47,02/08/2024 13:01,18380,18370,11857,18153.94
02/08/2024 13:02,02/08/2024 14:04,18380,18390,41856,18156.63
02/08/2024 14:05,02/08/2024 14:08,18380,18370,3262,18156.83
02/08/2024 14:09,02/08/2024 14:35,18370,18360,17386,18157.81
02/08/2024 14:36,02/08/2024 14:37,18360,18350,1940,18157.91
02/08/2024 14:38,02/08/2024 14:45,18350,18340,5653,18158.2
02/08/2024 14:46,02/08/2024 14:56,18350,18360,5728,18158.51
02/08/2024 14:57,02/08/2024 15:01,18360,18370,3968,18158.74
02/08/2024 15:02,02/09/2024 02:24,18370,18380,72734,18162.98
02/09/2024 02:25,02/09/2024 03:01,18380,18390,2221,18163.11
02/09/2024 03:02,02/09/2024 03:02,18390,18400,322,18163.13
02/09/2024 03:03,02/09/2024 03:25,18400,18410,4490,18163.42
02/09/2024 03:26,02/09/2024 03:27,18410,18420,431,18163.45
02/09/2024 03:28,02/09/2024 04:12,18420,18430,6523,18163.91
02/09/2024 04:13,02/09/2024 04:14,18420,18410,257,18163.93
02/09/2024 04:15,02/09/2024 05:04,18410,18400,6349,18164.33
02/09/2024 05:05,02/09/2024 05:43,18410,18420,3639,18164.58
02/09/2024 05:44,02/09/2024 07:01,18420,18430,8391,18165.16
02/09/2024 07:02,02/09/2024 08:01,18430,18440,10661,18165.93
02/09/2024 08:02,02/09/2024 08:31,18430,18420,5995,18166.33
02/09/2024 08:32,02/09/2024 08:32,18430,18440,3495,18166.58
02/09/2024 08:33,02/09/2024 08:42,18450,18460,13787,18167.63
02/09/2024 08:43,02/09/2024 09:06,18450,18440,11014,18168.43
02/09/2024 09:07,02/09/2024 09:27,18440,18430,7997,18168.98
02/09/2024 09:28,02/09/2024 09:30,18430,18420,2978,18169.18
02/09/2024 09:31,02/09/2024 09:35,18420,18410,16445,18170.23
02/09/2024 09:36,02/09/2024 09:36,18410,18400,2405,18170.37
02/09/2024 09:37,02/09/2024 09:44,18400,18390,14956,18171.24
02/09/2024 09:45,02/09/2024 09:50,18400,18410,9827,18171.84
02/09/2024 09:51,02/09/2024 09:56,18410,18420,13229,18172.67
02/09/2024 09:57,02/09/2024 09:58,18420,18430,3980,18172.93
02/09/2024 09:59,02/09/2024 09:59,18430,18440,3065,18173.14
02/09/2024 10:00,02/09/2024 10:16,18440,18450,27638,18175.07
02/09/2024 10:17,02/09/2024 10:17,18450,18460,1682,18175.19
02/09/2024 10:18,02/09/2024 10:29,18460,18470,18544,18176.56
02/09/2024 10:30,02/09/2024 10:35,18470,18480,9276,18177.27
02/09/2024 10:36,02/09/2024 10:36,18480,18490,2121,18177.43
02/09/2024 10:37,02/09/2024 11:02,18490,18500,29471,18179.8
02/09/2024 11:03,02/09/2024 11:35,18500,18510,30575,18182.29
02/09/2024 11:36,02/09/2024 11:40,18490,18480,5615,18182.71
02/09/2024 11:41,02/09/2024 11:48,18490,18500,4916,18183.1
02/09/2024 11:49,02/09/2024 12:19,18500,18510,19971,18184.7
02/09/2024 12:20,02/09/2024 12:29,18500,18490,4908,18185.07
02/09/2024 12:30,02/09/2024 12:45,18500,18510,11341,18185.97
02/09/2024 12:46,02/09/2024 12:52,18510,18520,4742,18186.36
02/09/2024 12:53,02/09/2024 13:11,18520,18530,11745,18187.34
02/09/2024 13:12,02/09/2024 13:33,18530,18540,14810,18188.61
02/09/2024 13:34,02/09/2024 14:27,18540,18550,28134,18191.05
02/09/2024 14:28,02/09/2024 14:40,18550,18560,6973,18191.67
02/09/2024 14:41,02/09/2024 15:02,18560,18570,17715,18193.28
02/09/2024 15:03,02/09/2024 17:00,18560,18550,70794,18199.33
02/11/2024 18:01,02/11/2024 18:02,18550,18540,764,18199.39
02/11/2024 18:03,02/11/2024 18:27,18530,18520,3327,18199.65
02/11/2024 18:28,02/11/2024 20:26,18530,18540,5043,18200.05
02/11/2024 20:27,02/11/2024 23:50,18540,18550,4743,18200.44
02/11/2024 23:51,02/12/2024 02:23,18540,18530,5483,18200.87
02/12/2024 02:24,02/12/2024 03:27,18540,18550,5383,18201.31
02/12/2024 03:28,02/12/2024 08:45,18550,18560,27717,18203.62
02/12/2024 08:46,02/12/2024 09:31,18550,18540,12458,18204.61
02/12/2024 09:32,02/12/2024 09:34,18540,18530,9110,18205.31
02/12/2024 09:35,02/12/2024 09:49,18540,18550,29041,18207.61
02/12/2024 09:50,02/12/2024 09:59,18540,18530,12933,18208.59
02/12/2024 10:00,02/12/2024 10:16,18540,18550,20240,18210.16
02/12/2024 10:17,02/12/2024 10:32,18540,18530,15207,18211.29
02/12/2024 10:33,02/12/2024 10:38,18540,18550,6380,18211.78
02/12/2024 10:39,02/12/2024 10:44,18550,18560,6350,18212.28
02/12/2024 10:45,02/12/2024 10:52,18560,18570,9538,18213.05
02/12/2024 10:53,02/12/2024 10:54,18570,18580,4292,18213.4
02/12/2024 10:55,02/12/2024 11:26,18580,18590,32270,18216.13
02/12/2024 11:27,02/12/2024 11:31,18590,18600,5534,18216.61
02/12/2024 11:32,02/12/2024 11:33,18600,18610,4345,18216.99
02/12/2024 11:34,02/12/2024 11:48,18610,18620,18351,18218.64
02/12/2024 11:49,02/12/2024 12:23,18610,18600,29578,18221.18
02/12/2024 12:24,02/12/2024 12:58,18600,18590,31199,18223.75
02/12/2024 12:59,02/12/2024 13:23,18600,18610,17887,18225.27
02/12/2024 13:24,02/12/2024 13:26,18600,18590,4419,18225.62
02/12/2024 13:27,02/12/2024 13:27,18590,18580,1952,18225.78
02/12/2024 13:28,02/12/2024 13:30,18580,18570,4575,18226.13
02/12/2024 13:31,02/12/2024 13:34,18570,18560,6980,18226.65
02/12/2024 13:35,02/12/2024 13:38,18560,18550,7532,18227.19
02/12/2024 13:39,02/12/2024 13:39,18540,18530,2956,18227.39
02/12/2024 13:40,02/12/2024 14:05,18530,18520,36527,18229.74
02/12/2024 14:06,02/12/2024 14:16,18520,18510,12814,18230.53
02/12/2024 14:17,02/12/2024 14:18,18500,18490,4817,18230.8
02/12/2024 14:19,02/12/2024 14:19,18480,18470,3395,18230.98
02/12/2024 14:20,02/12/2024 14:23,18470,18460,11150,18231.54
02/12/2024 14:24,02/12/2024 14:40,18470,18480,17220,18232.45
02/12/2024 14:41,02/12/2024 14:50,18480,18490,9799,18232.99
02/12/2024 14:51,02/12/2024 14:58,18480,18470,10243,18233.52
02/12/2024 14:59,02/12/2024 15:06,18470,18460,9535,18233.98
02/12/2024 15:07,02/12/2024 15:10,18470,18480,3424,18234.16
02/12/2024 15:11,02/12/2024 15:55,18480,18490,35065,18236.04
02/12/2024 15:56,02/12/2024 16:06,18480,18470,22777,18237.18
02/12/2024 16:07,02/12/2024 16:09,18470,18460,2261,18237.29
02/12/2024 16:10,02/12/2024 16:10,18460,18450,530,18237.32
02/12/2024 16:11,02/12/2024 16:23,18450,18440,4434,18237.51
02/12/2024 16:24,02/12/2024 18:47,18440,18430,7025,18237.8
02/12/2024 18:48,02/13/2024 01:13,18440,18450,13658,18238.4
02/13/2024 01:14,02/13/2024 03:05,18450,18460,8715,18238.8
02/13/2024 03:06,02/13/2024 03:24,18460,18470,2599,18238.92
02/13/2024 03:25,02/13/2024 03:35,18460,18450,2056,18239.01
02/13/2024 03:36,02/13/2024 03:43,18450,18440,1791,18239.09
02/13/2024 03:44,02/13/2024 03:45,18440,18430,950,18239.13
02/13/2024 03:46,02/13/2024 03:54,18430,18420,3268,18239.26
02/13/2024 03:55,02/13/2024 04:00,18420,18410,1197,18239.3
02/13/2024 04:01,02/13/2024 04:34,18410,18400,7315,18239.55
02/13/2024 04:35,02/13/2024 04:47,18400,18390,3603,18239.66
02/13/2024 04:48,02/13/2024 05:06,18390,18380,3944,18239.78
02/13/2024 05:07,02/13/2024 05:52,18380,18370,8081,18240.01
02/13/2024 05:53,02/13/2024 06:46,18370,18360,5994,18240.16
02/13/2024 06:47,02/13/2024 07:01,18360,18350,2919,18240.23
02/13/2024 07:02,02/13/2024 07:02,18350,18340,925,18240.25
02/13/2024 07:03,02/13/2024 08:08,18340,18330,16098,18240.56
02/13/2024 08:09,02/13/2024 08:24,18340,18350,4062,18240.65
02/13/2024 08:25,02/13/2024 08:30,18350,18360,1824,18240.69
02/13/2024 08:31,02/13/2024 08:31,18260,18250,7688,18240.71
02/13/2024 08:32,02/13/2024 08:32,18250,18240,3457,18240.72
02/13/2024 08:33,02/13/2024 08:43,18200,18190,26623,18240.46
02/13/2024 08:44,02/13/2024 08:49,18190,18180,8285,18240.36
02/13/2024 08:50,02/13/2024 09:03,18170,18160,15379,18240.12
02/13/2024 09:04,02/13/2024 09:09,18160,18150,6828,18240.0
02/13/2024 09:10,02/13/2024 09:30,18150,18140,20542,18239.59
02/13/2024 09:31,02/13/2024 09:35,18140,18130,29147,18238.97
02/13/2024 09:36,02/13/2024 09:36,18140,18150,4156,18238.89
02/13/2024 09:37,02/13/2024 09:43,18150,18160,26256,18238.46
02/13/2024 09:44,02/13/2024 09:51,18160,18170,21803,18238.14
02/13/2024 09:52,02/13/2024 09:54,18160,18150,7014,18238.03
02/13/2024 09:55,02/13/2024 10:15,18170,18180,41283,18237.52
02/13/2024 10:16,02/13/2024 10:16,18170,18160,2823,18237.48
02/13/2024 10:17,02/13/2024 10:19,18160,18150,7514,18237.36
02/13/2024 10:20,02/13/2024 10:20,18170,18180,2700,18237.33
02/13/2024 10:21,02/13/2024 10:21,18180,18190,3333,18237.29
02/13/2024 10:22,02/13/2024 10:24,18190,18200,6559,18237.24
02/13/2024 10:25,02/13/2024 10:25,18200,18210,3199,18237.22
02/13/2024 10:26,02/13/2024 10:27,18210,18220,5496,18237.2
02/13/2024 10:28,02/13/2024 10:29,18220,18230,4427,18237.19
02/13/2024 10:30,02/13/2024 10:31,18240,18250,6983,18237.2
02/13/2024 10:32,02/13/2024 10:38,18250,18260,14332,18237.26
02/13/2024 10:39,02/13/2024 10:39,18260,18270,1662,18237.27
02/13/2024 10:40,02/13/2024 10:42,18270,18280,7474,18237.32
02/13/2024 10:43,02/13/2024 10:43,18280,18290,2087,18237.34
02/13/2024 10:44,02/13/2024 10:50,18290,18300,15220,18237.52
02/13/2024 10:51,02/13/2024 10:51,18290,18280,3654,18237.55
02/13/2024 10:52,02/13/2024 10:56,18280,18270,9969,18237.62
02/13/2024 10:57,02/13/2024 10:57,18270,18260,4545,18237.64
02/13/2024 10:58,02/13/2024 10:59,18260,18250,5080,18237.66
02/13/2024 11:00,02/13/2024 11:04,18250,18240,10063,18237.67
02/13/2024 11:05,02/13/2024 11:05,18250,18260,2172,18237.68
02/13/2024 11:06,02/13/2024 11:09,18260,18270,6381,18237.71
02/13/2024 11:10,02/13/2024 11:17,18270,18280,9081,18237.78
02/13/2024 11:18,02/13/2024 11:18,18270,18260,1232,18237.79
02/13/2024 11:19,02/13/2024 11:39,18260,18250,23765,18237.86
02/13/2024 11:40,02/13/2024 11:53,18260,18270,16029,18237.95
02/13/2024 11:54,02/13/2024 12:00,18250,18240,10785,18237.96
02/13/2024 12:01,02/13/2024 12:07,18240,18230,8055,18237.95
02/13/2024 12:08,02/13/2024 12:12,18230,18220,5530,18237.94
02/13/2024 12:13,02/13/2024 12:27,18220,18210,15288,18237.87
02/13/2024 12:28,02/13/2024 12:31,18210,18200,4071,18237.84
02/13/2024 12:32,02/13/2024 12:33,18210,18220,2835,18237.83
02/13/2024 12:34,02/13/2024 12:50,18220,18230,14217,18237.8
02/13/2024 12:51,02/13/2024 12:53,18220,18210,3879,18237.78
02/13/2024 12:54,02/13/2024 12:54,18210,18200,1617,18237.77
02/13/2024 12:55,02/13/2024 12:56,18200,18190,4782,18237.73
02/13/2024 12:57,02/13/2024 13:14,18190,18180,18475,18237.54
02/13/2024 13:15,02/13/2024 13:48,18190,18200,28013,18237.33
02/13/2024 13:49,02/13/2024 13:51,18190,18180,5125,18237.27
02/13/2024 13:52,02/13/2024 14:01,18180,18170,10965,18237.14
02/13/2024 14:02,02/13/2024 14:03,18170,18160,2760,18237.11
02/13/2024 14:04,02/13/2024 14:04,18160,18150,1202,18237.09
02/13/2024 14:05,02/13/2024 14:07,18150,18140,6024,18236.98
02/13/2024 14:08,02/13/2024 14:12,18140,18130,5722,18236.87
02/13/2024 14:13,02/13/2024 14:14,18130,18120,3657,18236.79
02/13/2024 14:15,02/13/2024 14:30,18120,18110,24609,18236.23
02/13/2024 14:31,02/13/2024 14:34,18120,18130,5441,18236.12
02/13/2024 14:35,02/13/2024 14:36,18130,18140,3483,18236.06
02/13/2024 14:37,02/13/2024 14:47,18140,18150,12703,18235.85
02/13/2024 14:48,02/13/2024 14:48,18140,18130,2032,18235.81
02/13/2024 14:49,02/13/2024 14:50,18130,18120,3215,18235.74
02/13/2024 14:51,02/13/2024 14:52,18120,18110,2832,18235.68
02/13/2024 14:53,02/13/2024 14:55,18110,18100,7636,18235.49
02/13/2024 14:56,02/13/2024 15:04,18100,18090,14342,18235.12
02/13/2024 15:05,02/13/2024 15:22,18090,18080,19400,18234.58
02/13/2024 15:23,02/13/2024 15:28,18070,18060,10112,18234.27
02/13/2024 15:29,02/13/2024 15:34,18070,18080,8835,18234.02
02/13/2024 15:35,02/13/2024 15:37,18080,18090,4570,18233.89
02/13/2024 15:38,02/13/2024 15:41,18090,18100,4811,18233.77
02/13/2024 15:42,02/13/2024 15:43,18110,18120,4197,18233.68
02/13/2024 15:44,02/13/2024 15:45,18120,18130,3674,18233.61
02/13/2024 15:46,02/13/2024 15:47,18130,18140,5522,18233.52
02/13/2024 15:48,02/13/2024 15:55,18140,18150,17896,18233.23
02/13/2024 15:56,02/13/2024 15:56,18160,18170,6018,18233.16
02/13/2024 15:57,02/13/2024 15:59,18170,18180,12027,18233.04
02/13/2024 16:00,02/13/2024 16:11,18180,18190,20908,18232.87
02/13/2024 16:12,02/13/2024 16:40,18190,18200,5714,18232.83
02/13/2024 16:41,02/13/2024 19:24,18200,18210,9603,18232.78
02/13/2024 19:25,02/13/2024 21:42,18200,18190,9834,18232.72
02/13/2024 21:43,02/14/2024 00:38,18190,18180,6157,18232.66
02/14/2024 00:39,02/14/2024 01:10,18190,18200,1362,18232.65
02/14/2024 01:11,02/14/2024 02:11,18200,18210,5602,18232.63
02/14/2024 02:12,02/14/2024 02:14,18210,18220,901,18232.62
02/14/2024 02:15,02/14/2024 02:16,18220,18230,1260,18232.62
02/14/2024 02:17,02/14/2024 02:51,18230,18240,5292,18232.63
02/14/2024 02:52,02/14/2024 03:26,18240,18250,3862,18232.64
02/14/2024 03:27,02/14/2024 04:05,18250,18260,6629,18232.66
02/14/2024 04:06,02/14/2024 04:18,18260,18270,2556,18232.68
02/14/2024 04:19,02/14/2024 04:46,18270,18280,3949,18232.71
02/14/2024 04:47,02/14/2024 04:56,18280,18290,1887,18232.73
02/14/2024 04:57,02/14/2024 06:04,18290,18300,10051,18232.84
02/14/2024 06:05,02/14/2024 06:58,18290,18280,7553,18232.91
02/14/2024 06:59,02/14/2024 07:04,18290,18300,2169,18232.93
02/14/2024 07:05,02/14/2024 08:26,18300,18310,17069,18233.16
02/14/2024 08:27,02/14/2024 09:03,18300,18290,14414,18233.31
02/14/2024 09:04,02/14/2024 09:28,18290,18280,7772,18233.38
02/14/2024 09:29,02/14/2024 09:30,18290,18300,1483,18233.39
02/14/2024 09:31,02/14/2024 09:35,18300,18310,21505,18233.67
02/14/2024 09:36,02/14/2024 09:38,18300,18290,8359,18233.75
02/14/2024 09:39,02/14/2024 09:39,18290,18280,3146,18233.78
02/14/2024 09:40,02/14/2024 09:45,18280,18270,16791,18233.9
02/14/2024 09:46,02/14/2024 09:47,18280,18290,4638,18233.94
02/14/2024 09:48,02/14/2024 09:50,18290,18300,5539,18234.0
02/14/2024 09:51,02/14/2024 09:51,18290,18280,3195,18234.03
02/14/2024 09:52,02/14/2024 09:59,18280,18270,14587,18234.13
02/14/2024 10:00,02/14/2024 10:06,18290,18300,16080,18234.3
02/14/2024 10:07,02/14/2024 10:07,18300,18310,2381,18234.33
02/14/2024 10:08,02/14/2024 10:11,18310,18320,8388,18234.45
02/14/2024 10:12,02/14/2024 10:18,18310,18300,10251,18234.57
02/14/2024 10:19,02/14/2024 10:19,18310,18320,2234,18234.6
02/14/2024 10:20,02/14/2024 10:20,18320,18330,3540,18234.66
02/14/2024 10:21,02/14/2024 10:24,18330,18340,9243,18234.82
02/14/2024 10:25,02/14/2024 10:37,18340,18350,20321,18235.21
02/14/2024 10:38,02/14/2024 10:38,18340,18330,1433,18235.23
02/14/2024 10:39,02/14/2024 10:43,18330,18320,8350,18235.36
02/14/2024 10:44,02/14/2024 10:50,18320,18310,12045,18235.52
02/14/2024 10:51,02/14/2024 10:54,18310,18300,8695,18235.62
02/14/2024 10:55,02/14/2024 10:56,18300,18290,4344,18235.66
02/14/2024 10:57,02/14/2024 10:57,18290,18280,1508,18235.67
02/14/2024 10:58,02/14/2024 10:59,18280,18270,3813,18235.7
02/14/2024 11:00,02/14/2024 11:00,18270,18260,2619,18235.71
02/14/2024 11:01,02/14/2024 11:01,18250,18240,7003,18235.72
02/14/2024 11:02,02/14/2024 11:07,18240,18230,14495,18235.71
02/14/2024 11:08,02/14/2024 11:15,18240,18250,11051,18235.73
02/14/2024 11:16,02/14/2024 11:23,18240,18230,14204,18235.73
02/14/2024 11:24,02/14/2024 11:24,18240,18250,2157,18235.73
02/14/2024 11:25,02/14/2024 11:31,18250,18260,9794,18235.77
02/14/2024 11:32,02/14/2024 11:43,18260,18270,11023,18235.82
02/14/2024 11:44,02/14/2024 12:00,18250,18240,19712,18235.85
02/14/2024 12:01,02/14/2024 12:01,18240,18230,2537,18235.85
02/14/2024 12:02,02/14/2024 12:05,18230,18220,6708,18235.83
02/14/2024 12:06,02/14/2024 12:10,18220,18210,7659,18235.8
02/14/2024 12:11,02/14/2024 12:23,18230,18240,10940,18235.8
02/14/2024 12:24,02/14/2024 12:28,18240,18250,4198,18235.81
02/14/2024 12:29,02/14/2024 12:29,18250,18260,947,18235.82
02/14/2024 12:30,02/14/2024 12:32,18260,18270,4160,18235.84
02/14/2024 12:33,02/14/2024 12:48,18270,18280,17109,18235.95
02/14/2024 12:49,02/14/2024 13:10,18280,18290,16974,18236.09
02/14/2024 13:11,02/14/2024 13:13,18280,18270,5136,18236.13
02/14/2024 13:14,02/14/2024 13:32,18270,18260,14662,18236.19
02/14/2024 13:33,02/14/2024 13:34,18270,18280,2076,18236.21
02/14/2024 13:35,02/14/2024 13:35,18280,18290,1602,18236.22
02/14/2024 13:36,02/14/2024 13:37,18290,18300,2784,18236.25
02/14/2024 13:38,02/14/2024 13:56,18300,18310,17077,18236.44
02/14/2024 13:57,02/14/2024 14:04,18300,18290,7100,18236.51
02/14/2024 14:05,02/14/2024 14:05,18290,18280,1548,18236.52
02/14/2024 14:06,02/14/2024 14:10,18270,18260,11123,18236.57
02/14/2024 14:11,02/14/2024 14:21,18260,18250,12416,18236.6
02/14/2024 14:22,02/14/2024 14:25,18260,18270,3131,18236.62
02/14/2024 14:26,02/14/2024 14:29,18270,18280,3425,18236.64
02/14/2024 14:30,02/14/2024 14:37,18280,18290,6351,18236.69
02/14/2024 14:38,02/14/2024 15:00,18290,18300,19005,18236.88
02/14/2024 15:01,02/14/2024 15:09,18300,18310,11253,18237.01
02/14/2024 15:10,02/14/2024 15:23,18310,18320,11327,18237.15
02/14/2024 15:24,02/14/2024 15:25,18320,18330,1620,18237.18
02/14/2024 15:26,02/14/2024 15:27,18330,18340,4088,18237.24
02/14/2024 15:28,02/14/2024 15:39,18340,18350,13730,18237.48
02/14/2024 15:40,02/14/2024 15:45,18350,18360,8465,18237.65
02/14/2024 15:46,02/14/2024 15:50,18360,18370,5410,18237.76
02/14/2024 15:51,02/14/2024 16:31,18370,18380,45565,18238.77
02/14/2024 16:32,02/14/2024 20:08,18380,18390,10779,18239.02
02/14/2024 20:09,02/14/2024 20:17,18380,18370,1745,18239.06
02/14/2024 20:18,02/14/2024 21:46,18370,18360,5035,18239.16
02/14/2024 21:47,02/14/2024 22:20,18370,18380,1778,18239.2
02/14/2024 22:21,02/15/2024 01:42,18380,18390,7412,18239.37
02/15/2024 01:43,02/15/2024 02:04,18390,18400,2882,18239.44
02/15/2024 02:05,02/15/2024 02:11,18400,18410,709,18239.46
02/15/2024 02:12,02/15/2024 02:30,18410,18420,2495,18239.53
02/15/2024 02:31,02/15/2024 04:10,18420,18430,10718,18239.85
02/15/2024 04:11,02/15/2024 04:46,18420,18410,4173,18239.97
02/15/2024 04:47,02/15/2024 07:07,18410,18400,13504,18240.31
02/15/2024 07:08,02/15/2024 08:32,18410,18420,15633,18240.75
02/15/2024 08:33,02/15/2024 08:48,18420,18430,11908,18241.1
02/15/2024 08:49,02/15/2024 08:50,18420,18410,2169,18241.16
02/15/2024 08:51,02/15/2024 09:34,18410,18400,31050,18241.94
02/15/2024 09:35,02/15/2024 09:36,18400,18390,7760,18242.13
02/15/2024 09:37,02/15/2024 09:44,18380,18370,20927,18242.56
02/15/2024 09:45,02/15/2024 09:54,18370,18360,25087,18243.03
02/15/2024 09:55,02/15/2024 09:56,18350,18340,7950,18243.15
02/15/2024 09:57,02/15/2024 10:03,18340,18330,15764,18243.37
02/15/2024 10:04,02/15/2024 10:07,18330,18320,11386,18243.51
02/15/2024 10:08,02/15/2024 10:09,18330,18340,4274,18243.57
02/15/2024 10:10,02/15/2024 10:12,18340,18350,6835,18243.68
02/15/2024 10:13,02/15/2024 10:28,18350,18360,31095,18244.22
02/15/2024 10:29,02/15/2024 10:40,18340,18330,22123,18244.52
02/15/2024 10:41,02/15/2024 10:52,18340,18350,15722,18244.77
02/15/2024 10:53,02/15/2024 11:02,18350,18360,13120,18244.99
02/15/2024 11:03,02/15/2024 11:04,18350,18340,3957,18245.05
02/15/2024 11:05,02/15/2024 11:08,18330,18320,10678,18245.18
02/15/2024 11:09,02/15/2024 11:09,18320,18310,1507,18245.19
02/15/2024 11:10,02/15/2024 11:15,18310,18300,11424,18245.29
02/15/2024 11:16,02/15/2024 11:21,18310,18320,6693,18245.36
02/15/2024 11:22,02/15/2024 11:28,18320,18330,8912,18245.47
02/15/2024 11:29,02/15/2024 11:40,18330,18340,12831,18245.65
02/15/2024 11:41,02/15/2024 12:12,18340,18350,30372,18246.11
02/15/2024 12:13,02/15/2024 12:19,18350,18360,6729,18246.22
02/15/2024 12:20,02/15/2024 12:28,18360,18370,6932,18246.35
02/15/2024 12:29,02/15/2024 12:45,18370,18380,12507,18246.59
02/15/2024 12:46,02/15/2024 12:58,18380,18390,11308,18246.83
02/15/2024 12:59,02/15/2024 13:08,18380,18370,9864,18247.02
02/15/2024 13:09,02/15/2024 13:11,18380,18390,4845,18247.12
02/15/2024 13:12,02/15/2024 13:17,18390,18400,7841,18247.29
02/15/2024 13:18,02/15/2024 13:18,18400,18410,1444,18247.33
02/15/2024 13:19,02/15/2024 13:29,18410,18420,13803,18247.67
02/15/2024 13:30,02/15/2024 13:30,18420,18430,861,18247.7
02/15/2024 13:31,02/15/2024 13:36,18430,18440,8675,18247.94
02/15/2024 13:37,02/15/2024 14:11,18430,18420,35097,18248.85
02/15/2024 14:12,02/15/2024 14:12,18420,18410,1618,18248.89
02/15/2024 14:13,02/15/2024 14:19,18410,18400,9850,18249.11
02/15/2024 14:20,02/15/2024 14:38,18410,18420,18708,18249.57
02/15/2024 14:39,02/15/2024 15:09,18420,18430,29283,18250.33
02/15/2024 15:10,02/15/2024 15:22,18420,18410,12437,18250.63
02/15/2024 15:23,02/15/2024 15:24,18410,18400,2683,18250.69
02/15/2024 15:25,02/15/2024 15:50,18400,18390,22353,18251.15
02/15/2024 15:51,02/15/2024 15:54,18400,18410,7134,18251.31
02/15/2024 15:55,02/15/2024 16:01,18410,18420,23032,18251.86
02/15/2024 16:02,02/15/2024 16:02,18420,18430,2183,18251.92
02/15/2024 16:03,02/15/2024 16:04,18430,18440,2346,18251.98
02/15/2024 16:05,02/15/2024 16:05,18440,18450,1490,18252.02
